77487,2021/1/10 23:50,165.6,0
77489,2021/1/10 23:55,156.4,0
77491,2021/1/11 0:00,150.6,0
77493,2021/1/11 0:05,153,0
77495,2021/1/11 0:10,152.4,0
77497,2021/1/11 0:15,149.8,0
77499,2021/1/11 0:20,147.4,0
77501,2021/1/11 0:25,151.4,0
77503,2021/1/11 0:30,142.8,0
77505,2021/1/11 0:35,152.2,0
77507,2021/1/11 0:40,145,0
77509,2021/1/11 0:45,151.2,0
77511,2021/1/11 0:50,154.2,0
77513,2021/1/11 0:55,152.4,0
77515,2021/1/11 1:00,144,0
77517,2021/1/11 1:05,149.6,0
77519,2021/1/11 1:10,138.2,0
77521,2021/1/11 1:15,146.4,0
77523,2021/1/11 1:20,147.6,0
77525,2021/1/11 1:25,143.2,0
77527,2021/1/11 1:30,145.4,0
77529,2021/1/11 1:35,147.6,0
77531,2021/1/11 1:40,152.6,0
77533,2021/1/11 1:45,143.2,0
77535,2021/1/11 1:50,147.2,0
77537,2021/1/11 1:55,147.8,0
77539,2021/1/11 2:00,135.4,0
77541,2021/1/11 2:05,146.8,0
77543,2021/1/11 2:10,146,0
77545,2021/1/11 2:15,143.4,0
77547,2021/1/11 2:20,147.6,0
77549,2021/1/11 2:25,153,0
77551,2021/1/11 2:30,148.2,0
77553,2021/1/11 2:35,142,0
77555,2021/1/11 2:40,148.2,0
77557,2021/1/11 2:45,151.4,0
77559,2021/1/11 2:50,145,0
77561,2021/1/11 2:55,143.6,0
77563,2021/1/11 3:00,147.8,0
77565,2021/1/11 3:05,140.6,0
77567,2021/1/11 3:10,145,0
77569,2021/1/11 3:15,147,0
77571,2021/1/11 3:20,145,0
77573,2021/1/11 3:25,140.4,0
77575,2021/1/11 3:30,146.8,0
77577,2021/1/11 3:35,154.8,0
77579,2021/1/11 3:40,84.8,0
77581,2021/1/11 3:45,90.2,0
77583,2021/1/11 3:50,86.6,0
77585,2021/1/11 3:55,94,0
77587,2021/1/11 4:00,87.2,0
77589,2021/1/11 4:05,92,0
77591,2021/1/11 4:10,94.2,0
77593,2021/1/11 4:15,83.2,0
77595,2021/1/11 4:20,83,0
77597,2021/1/11 4:25,87.4,0
77599,2021/1/11 4:30,86.6,0
77601,2021/1/11 4:35,81,0
77603,2021/1/11 4:40,92.2,0
77605,2021/1/11 4:45,80.6,0
77607,2021/1/11 4:50,82.4,0
