time,val,用电量,is_workday,month,hour
2021-03-08,43228114.0,1064.0,24,72,276
2021-03-09,43255092.0,1358.0,24,72,276
2021-03-10,43291514.0,1612.0,24,72,276
2021-03-11,43323002.0,1006.0,24,72,276
2021-03-12,43347314.0,832.0,24,72,276
2021-03-13,43358970.0,210.0,0,72,276
2021-03-14,43363770.0,190.0,0,72,276
2021-03-15,43368556.0,206.0,24,72,276
2021-03-16,43373512.0,212.0,24,72,276
2021-03-17,43378594.0,220.0,24,72,276
2021-03-18,43383930.0,214.0,24,72,276
2021-03-19,43401062.0,1218.0,24,72,276
2021-03-20,43417968.0,184.0,0,72,276
2021-03-21,43422288.0,178.0,0,72,276
2021-03-22,43426852.0,200.0,24,72,276
2021-03-23,43431894.0,222.0,24,72,276
2021-03-24,43436888.0,196.0,24,72,276
2021-03-25,43441708.0,206.0,24,72,276
2021-03-26,43446636.0,204.0,24,72,276
2021-03-27,43451346.0,186.0,0,72,276
2021-03-28,43455796.0,188.0,0,72,276
2021-03-29,43460588.0,214.0,24,72,276
2021-03-30,43465732.0,208.0,24,72,276
2021-03-31,43470550.0,198.0,24,72,276
2021-04-01,43475400.0,206.0,24,96,276
2021-04-02,43480558.0,232.0,24,96,276
2021-04-03,43485632.0,180.0,0,96,276
2021-04-04,43489910.0,176.0,0,96,276
2021-04-05,43494086.0,172.0,0,96,276
2021-04-06,43498580.0,208.0,24,96,276
2021-04-07,43503514.0,200.0,24,96,276
2021-05-09,43660736.0,260.0,0,120,276
2021-05-10,43673672.0,1034.0,24,120,276
2021-05-11,43693542.0,514.0,24,120,276
2021-05-12,43704540.0,276.0,24,120,276
2021-05-13,43710978.0,264.0,24,120,276
2021-05-14,43734860.0,1824.0,24,120,276
2021-05-15,43782714.0,2106.0,0,120,276
2021-05-16,43811624.0,252.0,0,120,276
2021-05-17,43817674.0,250.0,24,120,276
2021-05-18,43823304.0,226.0,24,120,276
2021-05-19,43828750.0,228.0,24,120,276
2021-05-20,43836024.0,578.0,24,120,276
2021-05-21,43849604.0,294.0,24,120,276
2021-05-22,43854976.0,212.0,0,120,276
2021-05-23,43860056.0,212.0,0,120,276
2021-05-24,43865378.0,236.0,24,120,276
2021-05-25,43871090.0,240.0,24,120,276
2021-05-26,43877060.0,254.0,24,120,276
2021-05-27,43883136.0,256.0,24,120,276
2021-05-28,43889330.0,258.0,24,120,276
2021-05-29,43895168.0,226.0,0,120,276
2021-05-30,43900588.0,232.0,0,120,276
2021-06-09,42304530.0,2326.0,23,138,276
2021-06-10,44191556.0,1726.0,24,144,276
2021-06-11,44233840.0,1796.0,24,144,276
2021-06-12,44259186.0,286.0,0,144,276
2021-06-13,44266028.0,280.0,0,144,276
2021-06-14,44272690.0,280.0,0,144,276
2021-06-15,44308078.0,2954.0,24,144,276
2021-06-16,44377650.0,2662.0,24,144,276
2021-06-17,44441892.0,2768.0,24,144,276
2021-06-18,44496634.0,1592.0,24,144,276
2021-06-19,44528434.0,1036.0,0,144,276
2021-06-20,44543650.0,272.0,0,144,276
2021-06-21,44558274.0,1034.0,24,144,276
2021-06-22,44589312.0,1752.0,24,144,276
2021-06-23,44638946.0,2172.0,24,144,276
2021-06-24,44693800.0,2538.0,24,144,276
2021-06-25,44754522.0,2334.0,24,144,276
2021-06-26,44798748.0,1412.0,0,144,276
2021-06-27,44828892.0,1042.0,0,144,276
2021-06-28,44871272.0,2724.0,24,144,276
2021-06-29,44935770.0,2630.0,24,144,276
2021-06-30,44991760.0,1956.0,24,144,276
2021-07-01,45042358.0,2320.0,24,168,276
2021-07-02,45098028.0,2158.0,24,168,276
2021-07-03,45128250.0,308.0,0,168,276
2021-07-04,45144298.0,1024.0,0,168,276
2021-07-05,45187656.0,2894.0,24,168,276
2021-07-06,45258372.0,2990.0,24,168,276
2021-07-07,45328826.0,2834.0,24,168,276
2021-07-08,45397068.0,2942.0,24,168,276
2021-07-09,45466090.0,2630.0,24,168,276
2021-07-10,45515534.0,1388.0,0,168,276
2021-07-11,45538936.0,484.0,0,168,276
2021-07-12,45579262.0,3188.0,24,168,276
2021-07-13,45654002.0,3136.0,24,168,276
2021-07-14,45726954.0,2708.0,24,168,276
2021-07-15,45795280.0,3220.0,24,168,276
2021-07-16,45868482.0,2606.0,24,168,276
2021-07-17,45915676.0,1274.0,0,168,276
2021-07-18,45941600.0,830.0,0,168,276
2021-07-19,45981706.0,2670.0,24,168,276
2021-07-20,46044482.0,2546.0,24,168,276
2021-07-21,46106694.0,2702.0,24,168,276
2021-07-22,46171808.0,2816.0,24,168,276
2021-07-23,46237736.0,2444.0,24,168,276
2021-07-24,46280864.0,1130.0,0,168,276
2021-07-25,46298730.0,322.0,0,168,276
2021-07-26,46333838.0,2626.0,24,168,276
2021-07-27,46395688.0,2832.0,24,168,276
2021-07-28,46461886.0,2474.0,24,168,276
2021-07-29,46508286.0,1090.0,24,168,276
2021-07-31,46547514.0,280.0,0,168,276
2021-08-01,46554238.0,280.0,0,192,276
2021-08-02,46571640.0,976.0,24,192,276
2021-08-03,46596016.0,1042.0,24,192,276
2021-08-04,46621338.0,1070.0,24,192,276
2021-08-05,46647722.0,1110.0,24,192,276
2021-08-06,46672376.0,968.0,24,192,276
2021-08-07,46684786.0,258.0,0,192,276
2021-08-08,46690726.0,242.0,0,192,276
2021-08-09,46726410.0,2816.0,24,192,276
2021-08-10,46791652.0,2804.0,24,192,276
2021-08-11,46846330.0,1616.0,24,192,276
2021-08-12,46899442.0,2988.0,24,192,276
2021-08-13,46959432.0,1694.0,24,192,276
2021-08-14,46982232.0,212.0,0,192,276
2021-08-15,46987324.0,216.0,0,192,276
2021-08-16,47010148.0,2042.0,24,192,276
2021-08-17,47066018.0,2368.0,24,192,276
2021-08-18,47121302.0,2178.0,24,192,276
2021-08-19,47177198.0,2708.0,24,192,276
2021-08-20,47241882.0,2472.0,24,192,276
2021-08-21,47285618.0,1110.0,0,192,276
2021-08-22,47302320.0,282.0,0,192,276
2021-08-23,47338194.0,2770.0,24,192,276
2021-08-24,47397468.0,2188.0,24,192,276
2021-08-25,47428852.0,346.0,24,192,276
2021-08-26,47436714.0,310.0,24,192,276
2021-08-27,47443650.0,262.0,24,192,276
2021-08-28,47449772.0,250.0,0,192,276
2021-08-29,47455856.0,262.0,0,192,276
2021-08-30,47490446.0,2742.0,24,192,276
2021-08-31,47555628.0,2784.0,24,192,276
2021-09-01,47621886.0,2606.0,24,216,276
2021-09-02,47682488.0,2596.0,24,216,276
2021-09-03,47745154.0,2414.0,24,216,276
2021-09-04,47787364.0,1080.0,0,216,276
2021-09-05,47807648.0,700.0,0,216,276
2021-09-06,47844184.0,2216.0,24,216,276
2021-09-07,47882932.0,1372.0,24,216,276
2021-09-08,47924878.0,1904.0,24,216,276
2021-09-09,47976468.0,2452.0,24,216,276
2021-09-10,48035556.0,2342.0,24,216,276
2021-09-11,48076794.0,1122.0,0,216,276
2021-09-12,48094486.0,294.0,0,216,276
2021-09-13,48126312.0,2404.0,24,216,276
2021-09-14,48184440.0,2614.0,24,216,276
2021-09-15,48233182.0,1056.0,24,216,276
2021-09-16,48258922.0,1086.0,24,216,276
2021-09-17,48281434.0,840.0,24,216,276
2021-09-18,48301974.0,868.0,24,216,276
2021-09-19,48314722.0,320.0,0,216,276
2021-09-20,48321888.0,282.0,0,216,276
2021-09-21,48328440.0,260.0,0,216,276
2021-09-22,48344312.0,920.0,24,216,276
2021-09-23,48359680.0,538.0,24,216,276
2021-09-24,48376710.0,962.0,24,216,276
2021-09-25,48392980.0,280.0,0,216,276
2021-09-26,48400574.0,354.0,24,216,276
2021-09-27,48408330.0,292.0,24,216,276
2021-10-01,48436338.0,248.0,0,240,276
2021-10-02,48442650.0,280.0,0,240,276
2021-10-03,48449182.0,262.0,0,240,276
2021-10-04,48455472.0,262.0,0,240,276
2021-10-05,48461696.0,254.0,0,240,276
2021-10-06,48467484.0,222.0,0,240,276
2021-10-07,48472714.0,220.0,0,240,276
2021-10-08,48478222.0,242.0,24,240,276
2021-10-09,48484074.0,240.0,24,240,276
2021-10-10,48489490.0,212.0,0,240,276
2021-10-23,48557554.0,200.0,0,240,276
2021-10-24,48562332.0,200.0,0,240,276
2021-10-25,48567318.0,218.0,24,240,276
2021-10-26,48572672.0,226.0,24,240,276
2021-10-27,48578132.0,228.0,24,240,276
2021-10-31,48598616.0,194.0,0,240,276
2022-02-11,50614352.0,1976.0,24,48,276
2022-02-12,50646832.0,738.0,0,48,276
2022-02-13,50658478.0,206.0,0,48,276
2022-02-14,50686340.0,2286.0,24,48,276
2022-02-15,50737450.0,1794.0,24,48,276
2022-02-16,50783160.0,2102.0,24,48,276
2022-02-17,50834184.0,2282.0,24,48,276
2022-02-18,50887514.0,2168.0,24,48,276
2022-02-19,50924708.0,744.0,0,48,276
2022-02-20,50942214.0,646.0,0,48,276
2022-02-21,50974112.0,2192.0,24,48,276
