"id","datatime","val","q"
"2417","23/12/2021 07:40:00","3284","0"
"2419","23/12/2021 07:50:00","3283","0"
"2421","23/12/2021 08:00:00","3283","0"
"2423","23/12/2021 08:10:00","3283","0"
"2425","23/12/2021 08:20:00","3284","0"
"2427","23/12/2021 08:30:00","3284","0"
"2429","23/12/2021 08:40:00","3284","0"
"2431","23/12/2021 08:50:00","3284","0"
"2433","23/12/2021 09:00:00","3283","0"
"2435","23/12/2021 09:10:00","3283","0"
"2437","23/12/2021 09:20:00","3284","1"
"2439","23/12/2021 09:30:00","3284","1"
"2441","23/12/2021 09:40:00","3284","1"
"2443","23/12/2021 09:50:00","3283","0"
"2445","23/12/2021 10:00:00","3283","0"
"2447","23/12/2021 10:10:00","3283","0"
"2449","23/12/2021 10:20:00","3283","0"
"2451","23/12/2021 10:30:00","3281","0"
"2453","23/12/2021 10:40:00","3282","0"
"2455","23/12/2021 10:50:00","3239","0"
"2457","23/12/2021 11:00:00","3235","0"
"2459","23/12/2021 11:10:00","3261","0"
"2461","23/12/2021 11:20:00","3264","0"
"2463","23/12/2021 11:30:00","3266","0"
"2465","23/12/2021 11:40:00","3267","0"
"2467","23/12/2021 11:50:00","3268","0"
"2469","23/12/2021 12:00:00","3269","0"
"2471","23/12/2021 12:10:00","3270","0"
"2473","23/12/2021 12:20:00","3270","0"
"2475","23/12/2021 12:30:00","3270","0"
"2477","23/12/2021 12:40:00","3270","0"
"2479","23/12/2021 12:50:00","3270","0"
"2481","23/12/2021 13:00:00","3271","0"
"2483","23/12/2021 13:10:00","3271","0"
"2485","23/12/2021 13:20:00","3272","0"
"2487","23/12/2021 13:30:00","3272","0"
"2489","23/12/2021 13:40:00","3272","0"
"2491","23/12/2021 13:50:00","3272","0"
"2493","23/12/2021 14:00:00","3272","0"
"2495","23/12/2021 14:10:00","3272","0"
"2497","23/12/2021 14:20:00","3272","0"
"2499","23/12/2021 14:30:00","3272","0"
"2501","23/12/2021 14:40:00","3272","0"
"2503","23/12/2021 14:50:00","3273","0"
"2505","23/12/2021 15:00:00","3273","0"
"2507","23/12/2021 15:10:00","3231","0"
"2509","23/12/2021 15:20:00","3226","0"
"2511","23/12/2021 15:30:00","3221","0"
"2513","23/12/2021 15:40:00","3218","0"
"2515","23/12/2021 15:50:00","3214","0"
"2517","23/12/2021 16:00:00","3210","0"
"2519","23/12/2021 16:10:00","3204","0"
"2521","23/12/2021 16:20:00","3196","0"
"2523","23/12/2021 16:30:00","3190","0"
"2525","23/12/2021 16:40:00","3183","0"
"2527","23/12/2021 16:50:00","3171","0"
"2529","23/12/2021 17:00:00","3165","0"
"2531","23/12/2021 17:10:00","3163","0"
"2533","23/12/2021 17:20:00","3173","0"
"2535","23/12/2021 17:30:00","3171","0"
"2537","23/12/2021 17:40:00","3169","0"
"2539","23/12/2021 17:50:00","3165","0"
"2541","23/12/2021 18:00:00","3157","0"
"2543","23/12/2021 18:10:00","3177","0"
"2545","23/12/2021 18:20:00","3180","0"
"2547","23/12/2021 18:30:00","3182","0"
"2549","23/12/2021 18:40:00","3183","0"
"2551","23/12/2021 18:50:00","3183","0"
"2553","23/12/2021 19:00:00","3184","0"
"2555","23/12/2021 19:10:00","3185","0"
"2557","23/12/2021 19:20:00","3185","0"
"2559","23/12/2021 19:30:00","3185","0"
"2561","23/12/2021 19:40:00","3186","0"
"2563","23/12/2021 19:50:00","3186","0"
"2565","23/12/2021 20:00:00","3186","0"
"2567","23/12/2021 20:10:00","3186","0"
"2569","23/12/2021 20:20:00","3186","0"
"2571","23/12/2021 20:30:00","3186","0"
"2573","23/12/2021 20:40:00","3186","0"
"2575","23/12/2021 20:50:00","3186","0"
"2577","23/12/2021 21:00:00","3186","0"
"2579","23/12/2021 21:10:00","3186","0"
"2581","23/12/2021 21:20:00","3186","0"
"2583","23/12/2021 21:30:00","3186","0"
"2585","23/12/2021 21:40:00","3186","0"
"2587","23/12/2021 21:50:00","3186","0"
"2589","23/12/2021 22:00:00","3186","0"
"2591","23/12/2021 22:10:00","3186","0"
"2593","23/12/2021 22:20:00","3186","0"
"2595","23/12/2021 22:30:00","3186","0"
"2597","23/12/2021 22:40:00","3186","0"
"2599","23/12/2021 22:50:00","3186","0"
"2601","23/12/2021 23:00:00","3186","0"
"2603","23/12/2021 23:10:00","3186","0"
"2605","23/12/2021 23:20:00","3186","0"
"2607","23/12/2021 23:30:00","3186","0"
"2609","23/12/2021 23:40:00","3186","0"
"2611","23/12/2021 23:50:00","3186","0"
"2613","24/12/2021 00:00:00","3186","0"
"2615","24/12/2021 00:10:00","3186","0"
"2617","24/12/2021 00:20:00","3186","0"
"2619","24/12/2021 00:30:00","3186","0"
"2621","24/12/2021 00:40:00","3186","0"
"2623","24/12/2021 00:50:00","3186","0"
"2625","24/12/2021 01:00:00","3186","0"
"2627","24/12/2021 01:10:00","3186","0"
"2629","24/12/2021 01:20:00","3185","0"
"2631","24/12/2021 01:30:00","3185","0"
"2633","24/12/2021 01:40:00","3184","0"
"2635","24/12/2021 01:50:00","3185","0"
"2637","24/12/2021 02:00:00","3185","0"
"2639","24/12/2021 02:10:00","3184","0"
"2641","24/12/2021 02:20:00","3184","0"
"2643","24/12/2021 02:30:00","3184","0"
"2645","24/12/2021 02:40:00","3184","0"
"2647","24/12/2021 02:50:00","3185","0"
"2649","24/12/2021 03:00:00","3184","0"
"2651","24/12/2021 03:10:00","3184","0"
"2653","24/12/2021 03:20:00","3184","0"
"2655","24/12/2021 03:30:00","3183","0"
"2657","24/12/2021 03:40:00","3183","0"
"2659","24/12/2021 03:50:00","3183","0"
"2661","24/12/2021 04:00:00","3183","0"
"2663","24/12/2021 04:10:00","3183","0"
"2665","24/12/2021 04:20:00","3183","0"
"2667","24/12/2021 04:30:00","3183","0"
"2669","24/12/2021 04:40:00","3183","0"
"2671","24/12/2021 04:50:00","3183","0"
"2673","24/12/2021 05:00:00","3183","0"
"2675","24/12/2021 05:10:00","3183","0"
"2677","24/12/2021 05:20:00","3182","0"
"2679","24/12/2021 05:30:00","3182","0"
"2681","24/12/2021 05:40:00","3181","0"
"2683","24/12/2021 05:50:00","3181","0"
"2685","24/12/2021 06:00:00","3182","0"
"2687","24/12/2021 06:10:00","3181","0"
"2689","24/12/2021 06:20:00","3181","0"
"2691","24/12/2021 06:30:00","3181","0"
"2693","24/12/2021 06:40:00","3181","0"
"2695","24/12/2021 06:50:00","3181","0"
"2697","24/12/2021 07:00:00","3180","0"
"2699","24/12/2021 07:10:00","3180","0"
"2701","24/12/2021 07:20:00","3180","0"
"2703","24/12/2021 07:30:00","3180","0"
"2705","24/12/2021 07:40:00","3180","0"
"2707","24/12/2021 07:50:00","3180","0"
"2709","24/12/2021 08:00:00","3180","0"
"2711","24/12/2021 08:10:00","3180","0"
"2713","24/12/2021 08:20:00","3180","0"
"2715","24/12/2021 08:30:00","3179","0"
"2717","24/12/2021 08:40:00","3179","0"
"2719","24/12/2021 08:50:00","3179","0"
"2721","24/12/2021 09:00:00","3178","0"
"2723","24/12/2021 09:10:00","3178","0"
"2725","24/12/2021 09:20:00","3166","0"
"2727","24/12/2021 09:30:00","3106","0"
"2729","24/12/2021 09:40:00","3090","0"
"2731","24/12/2021 09:50:00","3102","0"
"2733","24/12/2021 10:00:00","3123","0"
"2735","24/12/2021 10:10:00","3171","0"
"2737","24/12/2021 10:20:00","3153","0"
"2739","24/12/2021 10:30:00","3150","0"
"2741","24/12/2021 10:40:00","3149","0"
"2743","24/12/2021 10:50:00","3148","0"
"2745","24/12/2021 11:00:00","3192","0"
"2747","24/12/2021 11:10:00","3219","0"
"2749","24/12/2021 11:20:00","3236","0"
"2751","24/12/2021 11:30:00","3239","0"
"2753","24/12/2021 11:40:00","3240","0"
"2755","24/12/2021 11:50:00","3242","0"
"2757","24/12/2021 12:00:00","3243","0"
"2759","24/12/2021 12:10:00","3243","0"
"2761","24/12/2021 12:20:00","3244","0"
"2763","24/12/2021 12:30:00","3245","0"
"2765","24/12/2021 12:40:00","3246","0"
"2767","24/12/2021 12:50:00","3249","0"
"2769","24/12/2021 13:00:00","3251","0"
"2771","24/12/2021 13:10:00","3254","0"
"2773","24/12/2021 13:20:00","3258","0"
"2775","24/12/2021 13:30:00","3261","0"
"2777","24/12/2021 13:40:00","3265","0"
"2779","24/12/2021 13:50:00","3269","0"
"2781","24/12/2021 14:00:00","3273","0"
"2783","24/12/2021 14:10:00","3276","0"
"2785","24/12/2021 14:20:00","3279","0"
"2787","24/12/2021 14:30:00","3284","0"
"2789","24/12/2021 14:40:00","3287","0"
"2791","24/12/2021 14:50:00","3290","0"
"2793","24/12/2021 15:00:00","3292","0"
"2795","24/12/2021 15:10:00","3240","0"
"2797","24/12/2021 15:20:00","3223","0"
"2799","24/12/2021 15:30:00","3210","0"
"2801","24/12/2021 15:40:00","3199","0"
"2803","24/12/2021 15:50:00","3218","0"
"2805","24/12/2021 16:00:00","3221","0"
"2807","24/12/2021 16:10:00","3222","0"
"2809","24/12/2021 16:20:00","3224","0"
"2811","24/12/2021 16:30:00","3225","0"
"2813","24/12/2021 16:40:00","3225","0"
"2815","24/12/2021 16:50:00","3226","0"
"2817","24/12/2021 17:00:00","3227","0"
"2819","24/12/2021 17:10:00","3228","0"
"2821","24/12/2021 17:20:00","3228","0"
"2823","24/12/2021 17:30:00","3228","0"
"2825","27/12/2021 09:10:00","3229","0"
"2827","27/12/2021 09:20:00","3230","0"
"2829","27/12/2021 09:30:00","3229","0"
"2831","27/12/2021 09:40:00","3229","0"
"2833","27/12/2021 09:50:00","3229","0"
"2835","27/12/2021 10:00:00","3229","0"
"2837","27/12/2021 10:10:00","3229","0"
"2839","27/12/2021 10:20:00","3229","0"
"2841","27/12/2021 10:30:00","3229","0"
"2843","27/12/2021 10:40:00","3228","0"
"2845","27/12/2021 10:50:00","3276","0"
"2847","27/12/2021 11:00:00","3284","0"
"2849","27/12/2021 11:10:00","3289","0"
"2851","27/12/2021 11:20:00","3293","0"
"2853","27/12/2021 11:30:00","3297","0"
"2855","27/12/2021 11:40:00","3302","0"
"2857","27/12/2021 11:50:00","3305","0"
"2859","27/12/2021 12:00:00","3306","0"
"2861","27/12/2021 12:10:00","3309","0"
"2863","27/12/2021 12:20:00","3310","0"
"2865","27/12/2021 12:30:00","3312","0"
"2867","27/12/2021 12:40:00","3314","0"
"2869","27/12/2021 12:50:00","3316","0"
"2871","27/12/2021 13:00:00","3318","0"
"2873","27/12/2021 13:10:00","3321","0"
"2875","27/12/2021 13:20:00","3323","0"
"2877","27/12/2021 13:30:00","3323","0"
"2879","27/12/2021 13:40:00","3324","0"
"2881","27/12/2021 13:50:00","3325","0"
"2883","27/12/2021 14:00:00","3325","0"
"2885","27/12/2021 14:10:00","3326","0"
"2887","27/12/2021 14:20:00","3326","0"
"2889","27/12/2021 14:30:00","3326","0"
"2891","27/12/2021 14:40:00","3326","0"
"2893","27/12/2021 14:50:00","3326","0"
"2895","27/12/2021 15:00:00","3325","0"
"2897","27/12/2021 15:10:00","3272","0"
"2899","27/12/2021 15:20:00","3263","0"
"2901","27/12/2021 15:30:00","3256","0"
"2903","27/12/2021 15:40:00","3249","0"
"2905","27/12/2021 15:50:00","3241","0"
"2907","27/12/2021 16:00:00","3234","0"
"2909","27/12/2021 16:10:00","3227","0"
"2911","27/12/2021 16:20:00","3220","0"
"2913","27/12/2021 16:30:00","3211","0"
"2915","27/12/2021 16:40:00","3201","0"
"2917","27/12/2021 16:50:00","3190","0"
"2919","27/12/2021 17:00:00","3195","0"
"2921","27/12/2021 17:10:00","3211","0"
"2923","27/12/2021 17:20:00","3214","0"
"2925","27/12/2021 17:30:00","3216","0"
"2927","27/12/2021 17:40:00","3217","0"
"2929","27/12/2021 17:50:00","3218","0"
"2931","27/12/2021 18:00:00","3219","0"
"2933","27/12/2021 18:10:00","3219","0"
"2935","27/12/2021 18:20:00","3220","0"
"2937","27/12/2021 18:30:00","3221","0"
"2939","27/12/2021 18:40:00","3222","0"
"2941","27/12/2021 18:50:00","3222","0"
"2943","27/12/2021 19:00:00","3222","0"
"2945","27/12/2021 19:10:00","3223","0"
"2947","27/12/2021 19:20:00","3224","0"
"2949","27/12/2021 19:30:00","3224","0"
"2951","27/12/2021 19:40:00","3225","0"
"2953","27/12/2021 19:50:00","3225","0"
"2955","27/12/2021 20:00:00","3225","0"
"2957","27/12/2021 20:10:00","3226","0"
"2959","27/12/2021 20:20:00","3226","0"
"2961","27/12/2021 20:30:00","3227","0"
"2963","27/12/2021 20:40:00","3228","0"
"2965","27/12/2021 20:50:00","3228","0"
"2967","27/12/2021 21:00:00","3228","0"
"2969","27/12/2021 21:10:00","3227","0"
"2971","27/12/2021 21:20:00","3226","0"
"2973","27/12/2021 21:30:00","3226","0"
"2975","27/12/2021 21:40:00","3225","0"
"2977","27/12/2021 21:50:00","3225","0"
"2979","27/12/2021 22:00:00","3225","0"
"2981","27/12/2021 22:10:00","3225","0"
"2983","27/12/2021 22:20:00","3225","0"
"2985","27/12/2021 22:30:00","3225","0"
"2987","27/12/2021 22:40:00","3224","0"
"2989","27/12/2021 22:50:00","3224","0"
"2991","27/12/2021 23:00:00","3224","0"
"2993","27/12/2021 23:10:00","3224","0"
"2995","27/12/2021 23:20:00","3223","0"
"2997","27/12/2021 23:30:00","3223","0"
"2999","27/12/2021 23:40:00","3223","0"
"3001","27/12/2021 23:50:00","3223","0"
"3003","28/12/2021 00:00:00","3223","0"
"3005","28/12/2021 00:10:00","3223","0"
"3007","28/12/2021 00:20:00","3222","0"
"3009","28/12/2021 00:30:00","3222","0"
"3011","28/12/2021 00:40:00","3222","0"
"3013","28/12/2021 00:50:00","3222","0"
"3015","28/12/2021 01:00:00","3222","0"
"3017","28/12/2021 01:10:00","3222","0"
"3019","28/12/2021 01:20:00","3222","0"
"3021","28/12/2021 01:30:00","3222","0"
"3023","28/12/2021 01:40:00","3222","0"
"3025","28/12/2021 01:50:00","3221","0"
"3027","28/12/2021 02:00:00","3221","0"
"3029","28/12/2021 02:10:00","3221","0"
"3031","28/12/2021 02:20:00","3220","0"
"3033","28/12/2021 02:30:00","3220","0"
"3035","28/12/2021 02:40:00","3220","0"
"3037","28/12/2021 02:50:00","3220","0"
"3039","28/12/2021 03:00:00","3220","0"
"3041","28/12/2021 03:10:00","3220","0"
"3043","28/12/2021 03:20:00","3220","0"
"3045","28/12/2021 03:30:00","3219","0"
"3047","28/12/2021 03:40:00","3219","0"
"3049","28/12/2021 03:50:00","3219","0"
"3051","28/12/2021 04:00:00","3219","0"
"3053","28/12/2021 04:10:00","3219","0"
"3055","28/12/2021 04:20:00","3219","0"
"3057","28/12/2021 04:30:00","3219","0"
"3059","28/12/2021 04:40:00","3219","0"
"3061","28/12/2021 04:50:00","3219","0"
"3063","28/12/2021 05:00:00","3219","0"
"3065","28/12/2021 05:10:00","3218","0"
"3067","28/12/2021 05:20:00","3218","0"
"3069","28/12/2021 05:30:00","3218","0"
"3071","28/12/2021 05:40:00","3218","0"
"3073","28/12/2021 05:50:00","3217","0"
"3075","28/12/2021 06:00:00","3217","0"
"3077","28/12/2021 06:10:00","3217","0"
"3079","28/12/2021 06:20:00","3217","0"
"3081","28/12/2021 06:30:00","3217","0"
"3083","28/12/2021 06:40:00","3217","0"
"3085","28/12/2021 06:50:00","3217","0"
"3087","28/12/2021 07:00:00","3216","0"
"3089","28/12/2021 07:10:00","3216","0"
"3091","28/12/2021 07:20:00","3216","0"
"3093","28/12/2021 07:30:00","3216","0"
"3095","28/12/2021 07:40:00","3216","0"
"3097","28/12/2021 07:50:00","3216","0"
"3099","28/12/2021 08:00:00","3216","0"
"3101","28/12/2021 08:10:00","3216","0"
"3103","28/12/2021 08:20:00","3216","0"
"3105","28/12/2021 08:30:00","3216","0"
"3107","28/12/2021 08:40:00","3215","0"
"3109","28/12/2021 08:50:00","3215","0"
"3111","28/12/2021 09:10:00","3221","0"
"3113","28/12/2021 09:20:00","3249","0"
"3115","28/12/2021 09:30:00","3257","0"
"3117","28/12/2021 09:40:00","3263","0"
"3119","28/12/2021 09:50:00","3268","0"
"3121","28/12/2021 10:00:00","3273","0"
"3123","28/12/2021 10:10:00","3278","0"
"3125","28/12/2021 10:20:00","3282","0"
"3127","28/12/2021 10:30:00","3287","0"
"3129","28/12/2021 10:40:00","3291","0"
"3131","28/12/2021 10:50:00","3294","0"
"3133","28/12/2021 11:00:00","3297","0"
"3135","28/12/2021 11:10:00","3285","0"
"3137","28/12/2021 11:20:00","3282","0"
"3139","28/12/2021 11:30:00","3281","0"
"3141","28/12/2021 11:40:00","3280","0"
"3143","28/12/2021 11:50:00","3280","0"
"3145","28/12/2021 12:00:00","3279","0"
"3147","28/12/2021 12:10:00","3279","0"
"3149","28/12/2021 12:20:00","3278","0"
"3151","28/12/2021 12:30:00","3277","0"
"3153","28/12/2021 12:40:00","3277","0"
"3155","28/12/2021 12:50:00","3277","0"
"3157","28/12/2021 13:00:00","3276","0"
"3159","28/12/2021 13:10:00","3276","0"
"3161","28/12/2021 13:20:00","3276","0"
"3163","28/12/2021 13:30:00","3276","0"
"3165","28/12/2021 13:40:00","3276","0"
"3167","28/12/2021 13:50:00","3276","0"
"3169","28/12/2021 14:00:00","3274","0"
"3171","28/12/2021 14:10:00","3275","0"
"3173","28/12/2021 14:20:00","3275","0"
"3175","28/12/2021 14:30:00","3274","0"
"3177","28/12/2021 14:40:00","3274","0"
"3179","28/12/2021 14:50:00","3274","0"
"3181","28/12/2021 15:00:00","3274","0"
"3183","28/12/2021 15:10:00","3231","0"
"3185","28/12/2021 15:20:00","3219","0"
"3187","28/12/2021 15:30:00","3205","0"
"3189","28/12/2021 15:40:00","3192","0"
"3191","28/12/2021 15:50:00","3184","0"
"3193","28/12/2021 16:00:00","3206","0"
"3195","28/12/2021 16:10:00","3207","0"
"3197","28/12/2021 16:20:00","3210","0"
"3199","28/12/2021 16:30:00","3210","0"
"3201","28/12/2021 16:40:00","3212","0"
"3203","28/12/2021 16:50:00","3213","0"
"3205","28/12/2021 17:00:00","3213","0"
"3207","28/12/2021 17:10:00","3214","0"
"3209","28/12/2021 17:20:00","3215","0"
"3211","28/12/2021 17:30:00","3215","0"
"3213","28/12/2021 17:40:00","3216","0"
"3215","28/12/2021 17:50:00","3216","0"
"3217","28/12/2021 18:00:00","3217","0"
"3219","28/12/2021 18:10:00","3218","0"
"3221","28/12/2021 18:20:00","3218","0"
"3223","28/12/2021 18:30:00","3219","0"
"3225","28/12/2021 18:40:00","3219","0"
"3227","28/12/2021 18:50:00","3220","0"
"3229","28/12/2021 19:00:00","3220","0"
"3231","28/12/2021 19:10:00","3221","0"
"3233","28/12/2021 19:20:00","3222","0"
"3235","28/12/2021 19:30:00","3222","0"
"3237","28/12/2021 19:40:00","3222","0"
"3239","28/12/2021 19:50:00","3223","0"
"3241","28/12/2021 20:00:00","3223","0"
"3243","28/12/2021 20:10:00","3224","0"
"3245","28/12/2021 20:20:00","3225","0"
"3247","28/12/2021 20:30:00","3225","0"
"3249","28/12/2021 20:40:00","3225","0"
"3251","28/12/2021 20:50:00","3226","0"
"3253","28/12/2021 21:00:00","3226","0"
"3255","28/12/2021 21:10:00","3225","0"
"3257","28/12/2021 21:20:00","3224","0"
"3259","28/12/2021 21:30:00","3223","0"
"3261","28/12/2021 21:40:00","3223","0"
"3263","28/12/2021 21:50:00","3223","0"
"3265","28/12/2021 22:00:00","3222","0"
"3267","28/12/2021 22:10:00","3222","0"
"3269","28/12/2021 22:20:00","3222","0"
"3271","28/12/2021 22:30:00","3222","0"
"3273","28/12/2021 22:40:00","3222","0"
"3275","28/12/2021 22:50:00","3222","0"
"3277","28/12/2021 23:00:00","3220","0"
"3279","28/12/2021 23:10:00","3267","0"
"3281","28/12/2021 23:20:00","3276","0"
"3283","28/12/2021 23:30:00","3287","0"
"3285","28/12/2021 23:40:00","3296","0"
"3287","28/12/2021 23:50:00","3303","0"
"3289","29/12/2021 00:00:00","3309","0"
"3291","29/12/2021 00:10:00","3315","0"
"3293","29/12/2021 00:20:00","3321","0"
"3295","29/12/2021 00:30:00","3324","0"
"3297","29/12/2021 00:40:00","3325","0"
"3299","29/12/2021 00:50:00","3327","0"
"3301","29/12/2021 01:00:00","3328","0"
"3303","29/12/2021 01:10:00","3329","0"
"3305","29/12/2021 01:20:00","3329","0"
"3307","29/12/2021 01:30:00","3330","0"
"3309","29/12/2021 01:40:00","3330","0"
"3311","29/12/2021 01:50:00","3330","0"
"3313","29/12/2021 02:00:00","3330","0"
"3315","29/12/2021 02:10:00","3331","0"
"3317","29/12/2021 02:20:00","3332","0"
"3319","29/12/2021 02:30:00","3331","0"
"3321","29/12/2021 02:40:00","3333","0"
"3323","29/12/2021 02:50:00","3333","0"
"3325","29/12/2021 03:00:00","3334","0"
"3327","29/12/2021 03:10:00","3335","0"
"3329","29/12/2021 03:20:00","3336","0"
"3331","29/12/2021 03:30:00","3336","0"
"3333","29/12/2021 03:40:00","3336","0"
"3335","29/12/2021 03:50:00","3338","0"
"3337","29/12/2021 04:00:00","3339","0"
"3339","29/12/2021 04:10:00","3340","0"
"3341","29/12/2021 04:20:00","3342","0"
"3343","29/12/2021 04:30:00","3344","0"
"3345","29/12/2021 04:40:00","3347","0"
"3347","29/12/2021 04:50:00","3350","0"
"3349","29/12/2021 05:00:00","3354","0"
"3351","29/12/2021 05:10:00","3360","0"
"3353","29/12/2021 05:20:00","3365","0"
"3355","29/12/2021 05:30:00","3368","0"
"3357","29/12/2021 05:40:00","3369","0"
"3359","29/12/2021 05:50:00","3369","0"
"3361","29/12/2021 06:00:00","3369","0"
"3363","29/12/2021 06:10:00","3369","0"
"3365","29/12/2021 06:20:00","3371","0"
"3367","29/12/2021 06:30:00","3371","0"
"3369","29/12/2021 06:40:00","3372","0"
"3371","29/12/2021 06:50:00","3372","0"
"3373","29/12/2021 07:00:00","3373","0"
"3375","29/12/2021 07:10:00","3345","0"
"3377","29/12/2021 07:20:00","3342","0"
"3379","29/12/2021 07:30:00","3342","0"
"3381","29/12/2021 07:40:00","3340","0"
"3383","29/12/2021 07:50:00","3340","0"
"3385","29/12/2021 08:00:00","3339","0"
"3387","29/12/2021 08:10:00","3310","0"
"3389","29/12/2021 08:20:00","3310","0"
"3391","29/12/2021 08:30:00","3309","0"
"3393","29/12/2021 08:40:00","3309","0"
"3395","29/12/2021 08:50:00","3308","0"
"3397","29/12/2021 09:00:00","3307","0"
"3399","29/12/2021 09:10:00","3306","0"
"3401","29/12/2021 09:20:00","3303","0"
"3403","29/12/2021 09:30:00","3297","0"
"3405","29/12/2021 09:40:00","3286","0"
"3407","29/12/2021 09:50:00","3277","0"
"3409","29/12/2021 10:00:00","3276","0"
"3411","29/12/2021 10:10:00","3274","0"
"3413","29/12/2021 10:20:00","3273","0"
"3415","29/12/2021 10:30:00","3271","0"
"3417","29/12/2021 10:40:00","3270","0"
"3419","29/12/2021 10:50:00","3269","0"
"3421","29/12/2021 11:00:00","3268","0"
"3423","29/12/2021 11:10:00","3288","0"
"3425","29/12/2021 11:20:00","3289","0"
"3427","29/12/2021 11:30:00","3290","0"
"3429","29/12/2021 11:40:00","3291","0"
"3431","29/12/2021 11:50:00","3291","0"
"3433","29/12/2021 12:00:00","3291","0"
"3435","29/12/2021 12:10:00","3292","0"
"3437","29/12/2021 12:20:00","3293","0"
"3439","29/12/2021 12:30:00","3292","0"
"3441","29/12/2021 12:40:00","3292","0"
"3443","29/12/2021 12:50:00","3292","0"
"3445","29/12/2021 13:00:00","3292","0"
"3447","29/12/2021 13:10:00","3293","0"
"3449","29/12/2021 13:20:00","3293","0"
"3451","29/12/2021 13:30:00","3293","0"
"3453","29/12/2021 13:40:00","3293","0"
"3455","29/12/2021 13:50:00","3293","0"
"3457","29/12/2021 14:00:00","3293","0"
"3459","29/12/2021 14:10:00","3293","0"
"3461","29/12/2021 14:20:00","3293","0"
"3463","29/12/2021 14:30:00","3293","0"
"3465","29/12/2021 14:40:00","3293","0"
"3467","29/12/2021 14:50:00","3293","0"
"3469","29/12/2021 15:00:00","3293","0"
"3471","29/12/2021 15:10:00","3264","0"
"3473","29/12/2021 15:20:00","3266","0"
"3475","29/12/2021 15:30:00","3266","0"
"3477","29/12/2021 15:40:00","3266","0"
"3479","29/12/2021 15:50:00","3266","0"
"3481","29/12/2021 16:00:00","3265","0"
"3483","29/12/2021 16:10:00","3265","0"
"3485","29/12/2021 16:20:00","3264","0"
"3487","29/12/2021 16:30:00","3264","0"
"3489","29/12/2021 16:40:00","3263","0"
"3491","29/12/2021 16:50:00","3261","0"
"3493","29/12/2021 17:00:00","3261","0"
"3495","29/12/2021 17:10:00","3258","0"
"3497","29/12/2021 17:20:00","3256","0"
"3499","29/12/2021 17:30:00","3253","0"
"3501","29/12/2021 17:40:00","3250","0"
"3503","29/12/2021 17:50:00","3246","0"
"3505","29/12/2021 18:00:00","3243","0"
"3507","29/12/2021 18:10:00","3239","0"
"3509","29/12/2021 18:20:00","3234","0"
"3511","29/12/2021 18:30:00","3231","0"
"3513","29/12/2021 18:40:00","3227","0"
"3515","29/12/2021 18:50:00","3223","0"
"3517","29/12/2021 19:00:00","3219","0"
"3519","29/12/2021 19:10:00","3213","0"
"3521","29/12/2021 19:20:00","3206","0"
"3523","29/12/2021 19:30:00","3200","0"
"3525","29/12/2021 19:40:00","3193","0"
"3527","29/12/2021 19:50:00","3183","0"
"3529","29/12/2021 20:00:00","3203","0"
"3531","29/12/2021 20:10:00","3207","0"
"3533","29/12/2021 20:20:00","3208","0"
"3535","29/12/2021 20:30:00","3210","0"
"3537","29/12/2021 20:40:00","3210","0"
"3539","29/12/2021 20:50:00","3211","0"
"3541","29/12/2021 21:00:00","3213","0"
"3543","29/12/2021 21:10:00","3212","0"
"3545","29/12/2021 21:20:00","3212","0"
"3547","29/12/2021 21:30:00","3211","0"
"3549","29/12/2021 21:40:00","3211","0"
"3551","29/12/2021 21:50:00","3211","0"
"3553","29/12/2021 22:00:00","3212","0"
"3555","29/12/2021 22:10:00","3211","0"
"3557","29/12/2021 22:20:00","3212","0"
"3559","29/12/2021 22:30:00","3211","0"
"3561","29/12/2021 22:40:00","3211","0"
"3563","29/12/2021 22:50:00","3211","0"
"3565","29/12/2021 23:00:00","3212","0"
"3567","29/12/2021 23:10:00","3212","0"
"3569","29/12/2021 23:20:00","3212","0"
"3571","29/12/2021 23:30:00","3212","0"
"3573","29/12/2021 23:40:00","3211","0"
"3575","29/12/2021 23:50:00","3211","0"
"3577","30/12/2021 00:00:00","3211","0"
"3579","30/12/2021 00:10:00","3211","0"
"3581","30/12/2021 00:20:00","3211","0"
"3583","30/12/2021 00:30:00","3211","0"
"3585","30/12/2021 00:40:00","3211","0"
"3587","30/12/2021 00:50:00","3211","0"
"3589","30/12/2021 01:00:00","3211","0"
"3591","30/12/2021 01:10:00","3211","0"
"3593","30/12/2021 01:20:00","3210","0"
"3595","30/12/2021 01:30:00","3210","0"
"3597","30/12/2021 01:40:00","3210","0"
"3599","30/12/2021 01:50:00","3210","0"
"3601","30/12/2021 02:00:00","3210","0"
"3603","30/12/2021 02:10:00","3210","0"
"3605","30/12/2021 02:20:00","3210","0"
"3607","30/12/2021 02:30:00","3210","0"
"3609","30/12/2021 02:40:00","3210","0"
"3611","30/12/2021 02:50:00","3210","0"
"3613","30/12/2021 03:00:00","3210","0"
"3615","30/12/2021 03:10:00","3210","0"
"3617","30/12/2021 03:20:00","3210","0"
"3619","30/12/2021 03:30:00","3210","0"
"3621","30/12/2021 03:40:00","3210","0"
"3623","30/12/2021 03:50:00","3210","0"
"3625","30/12/2021 04:00:00","3209","0"
"3627","30/12/2021 04:10:00","3209","0"
"3629","30/12/2021 04:20:00","3209","0"
"3631","30/12/2021 04:30:00","3208","0"
